,Place Name,Place ID,Latitude,Longitude,Rating,Types,Vicinity
2464,Mount Dandenong Hotel,ChIJy8-jd6kl1moRToosLLE7dBU,-37.8477778,145.3613889,3.8,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","1451 Mount Dandenong Tourist Rd, Olinda"
2465,Club Kilsyth,ChIJyT8kf8861moR0QkL2aFqLT8,-37.8224831,145.3030041,4.0,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","1, 15 Canterbury Rd, Bayswater North"
2466,Betty Boop Charcoal Grill,ChIJu2sbrAgU1moRVpJZ0XhG0D0,-37.9863125,145.2150297,0.0,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","236 Lonsdale St, Dandenong"
2467,The Railyard Saloon,ChIJvyBgrBMj1moRxdBITjzmXmQ,-37.9065804,145.3445941,4.8,"['bar', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']","3/1545 Burwood Hwy, Tecoma"
2468,The Fat Goat,ChIJlxM1YDkj1moRdKHvVIZMEnU,-37.903396,145.329391,4.7,"['bar', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","2 Morris Rd, Upwey"
2469,Beletti Restaurant Cafe Bar,ChIJSQKFBggU1moRy2df9TwpRV4,-37.9904375,145.2142831,4.3,"['meal_takeaway', 'cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","159/161 Lonsdale St, Dandenong"
2470,81 Restaurant & Bar Berwick,ChIJXdi__oUZ1moR8pf9v62XAf0,-38.0310985,145.3477554,4.1,"['restaurant', 'bar', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']","81 High St, Berwick"
2471,The Garden Bar and Bistro,ChIJl1V_da8V1moRmpubDU77Jn4,-37.93526720000001,145.1893325,3.8,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","Shop 122/271 Police Rd, Mulgrave"
2472,The Public's Corner,ChIJ4wwdYggU1moRCVPtyOgrwgc,-37.9884123,145.2140564,4.2,"['restaurant', 'cafe', 'bar', 'food', 'point_of_interest', 'store', 'establishment']","1/225 Lonsdale St, Dandenong"
2473,12 Bar Belgrave,ChIJQSwklkoj1moR1jtZT9Y2aEE,-37.9088716,145.3543973,4.5,"['bar', 'point_of_interest', 'establishment']","1675 Burwood Hwy, Belgrave"
2474,Flanagan's Irish Bar,ChIJ02f59wMW1moREiaYwjCyUwY,-37.9269534,145.2319438,4.0,"['night_club', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","1200 Stud Rd, Rowville"
2475,Zuke's Place,ChIJIX1fcjoj1moRWFInk_N7fgY,-37.9095818,145.3536307,4.0,"['bar', 'point_of_interest', 'establishment']","1641 Burwood Hwy, Belgrave"
2476,The Black Bee Craft Beer & Wine Bar,ChIJfSmNQiIj1moRMQUF9FGcNYs,-37.90874609999999,145.3564988,4.7,"['bar', 'point_of_interest', 'establishment']","7 Bayview Rd, Belgrave"
2477,Sandros Cafe and Restaurant Bar,ChIJZ4EOvIgZ1moRm1xyETJkMFQ,-38.0317313,145.3469043,4.4,"['restaurant', 'cafe', 'bar', 'food', 'point_of_interest', 'store', 'establishment']","104 High St, Berwick"
2478,The Rogue Squire,ChIJJTvgQ_4_1moR4n_puhGAKEI,-37.9066311,145.1893059,4.1,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","Cnr Ferntree Gully &, Jells Rd, Wheelers Hill"
2479,Bell Tavern,ChIJJX5Dmwsj1moRrgofth_uRLU,-37.9094583,145.3537111,4.1,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","1645 Burwood Hwy, Belgrave"
2480,The Sporting Globe Bar & Grill,ChIJmQIgd00X1moR7hJsZpC9SbM,-38.01844699999999,145.302538,4.2,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","WESTFIELD FOUNTAIN GATE, Overland Dr, Narre Warren"
2481,Hallam Hotel,ChIJ9QdszSsX1moRdOsCXCubAGk,-38.006879,145.2728341,4.0,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","241-245 Princes Hwy, Hallam"
2482,Berwick Inn Hotel,ChIJ_cg_O4kZ1moR_za1noQAB6Y,-38.03073,145.3448087,3.9,"['bar', 'point_of_interest', 'establishment']","1 High St, Berwick"
2483,Razorback Social Club,ChIJZdLT-3gU1moRJzUdz07NJl4,-37.97978030000001,145.1899069,0.0,"['bar', 'point_of_interest', 'establishment']","6/30 Tower Ct, Noble Park"
2484,Bensons Cafe & Restaurant,ChIJaTuZFwsj1moR8JJ3mW8aU7o,-37.90858,145.3551468,4.2,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","1710 Burwood Hwy, Belgrave"
2485,Zagame's Berwick Hotel,ChIJ71j2l0Ia1moR1n3WQUOMmhQ,-38.0588472,145.3373861,3.8,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","288-296 Clyde Rd, Berwick"
2486,Le ﻿﻿Voltaire Bistro Francais,ChIJuc_-bAsj1moRWBxRk882FKs,-37.9088715,145.3544349,4.4,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","1677 Burwood Hwy, Belgrave"
2487,Phòng Trà Tây Đô,ChIJ15hMEUwX1moRMnBUCSVKGnY,-37.9830231,145.2471832,0.0,"['night_club', 'bar', 'point_of_interest', 'establishment']","106 James Cook Dr, Endeavour Hills"
2488,Betty Boop Charcoal Grill,ChIJu2sbrAgU1moRVpJZ0XhG0D0,-37.9863125,145.2150297,0.0,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","236 Lonsdale St, Dandenong"
2489,Castello's Players Hotel,ChIJxx0CzwgU1moRtR_EpBMSXtA,-37.986275,145.212991,3.7,"['lodging', 'bar', 'point_of_interest', 'establishment']","1-5 Scott St, Dandenong"
2490,Urban Reserve,ChIJTR2puV4Z1moRERirGk20JA4,-38.0313751,145.3450582,0.0,"['bar', 'point_of_interest', 'establishment']","68 High St, Berwick"
2491,Returned & Services League,ChIJQRKNKTkj1moROdqi4ZRvvHE,-37.901595,145.330557,0.0,"['bar', 'point_of_interest', 'establishment']","1 Mast Gully Rd, Upwey"
2492,The Stamford,ChIJIeuAEgQW1moRFwsd6rOWFVE,-37.9268446,145.2320912,3.7,"['night_club', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","1200 Stud Rd, Rowville"
2493,Sooki Lounge,ChIJNc4CjAsj1moR82BmlWszg5s,-37.910068,145.353433,4.4,"['meal_delivery', 'meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","1648 Burwood Hwy, Belgrave"
2494,Trademark Wines,ChIJj2HpgbE91moR5LAo-rj3vHQ,-37.8977483,145.2561955,0.0,"['bar', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']","37 Rushdale St, Knoxfield"
2495,Dunya Entertainment,ChIJC9Osd2cR1moRqGSfXn684T4,-38.0167221,145.2341402,4.2,"['night_club', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","2-4 Round Tower Rd, Dandenong South"
2496,Marina Shisha Lounge & Cafe,ChIJc4ak9ggU1moRiemN3RpOShA,-37.987995,145.213114,4.3,"['night_club', 'cafe', 'bar', 'food', 'point_of_interest', 'store', 'establishment']","61 Walker St, Dandenong"
2497,Bottlemart Express - 88 Bottleshop,ChIJPWJ49hAR1moRnqpVRfXs8gU,-38.03102,145.25734,4.7,"['bar', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']","88 Somerville Rd, Hampton Park"
2498,Hampton Park Tavern,ChIJ7YYi9xwR1moRsomphgljS8Q,-38.0346273,145.2668773,4.1,"['bar', 'point_of_interest', 'establishment']","71 Hallam Rd, Hampton Park"
2499,Sahara Lounge And Shisha Cafe,ChIJN0hA4bEQ1moRL2MSv1FEUaw,-38.026215,145.303047,4.2,"['night_club', 'bar', 'point_of_interest', 'establishment']","11/3 Webb St, Narre Warren"
2500,Micawber Tavern,ChIJLU7IsHcj1moRUwUUdO-bjoE,-37.9002778,145.3569444,4.2,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","65/71 Monbulk Rd, Belgrave"
2501,BoJaK Brewing,ChIJpdGx4i4V1moRqtVF0w_CYmo,-37.985125,145.200203,4.8,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","5 Bennet St, Dandenong"
2502,Castello's Dandenong Hotel,ChIJuWz7cggU1moRFAIb9lksh1E,-37.9893897,145.2141668,3.1,"['lodging', 'bar', 'point_of_interest', 'establishment']","193 Lonsdale St, Dandenong"
2503,The Central Hotel,ChIJZ54NrNcb1moRsfmX67mZ5aQ,-38.0442556,145.3672972,3.9,"['bar', 'point_of_interest', 'establishment']","1 Old, Princes Hwy, Beaconsfield"
2504,Babil Shisha Lounge,ChIJcbU3KwcX1moR3RY5HUvGtrU,-37.9763632,145.2759002,4.3,"['night_club', 'bar', 'point_of_interest', 'establishment']","11/51 Heatherton Rd, Endeavour Hills"
2505,The Workers Club · Dandenong,ChIJA-WEcKoW1moRCsg0gdNItvI,-37.9914852,145.2262304,3.9,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","52-70 Wedge St, Dandenong"
2506,Flame Shisha Cafe & Lounge,ChIJyQevYl4U1moRaGml9dudO-E,-37.96053,145.186649,4.2,"['night_club', 'bar', 'point_of_interest', 'establishment']","407 Princes Hwy, Noble Park"
2507,The Wheelers Hill Hotel Bistro,ChIJBamtxik-1moRh1xtsqzWfIQ,-37.9065032,145.1901092,3.7,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","871-881 Ferntree Gully Rd, Wheelers Hill"
2508,UBE Bar & Eatery,ChIJy9BjUtcb1moRUZI49soXLc8,-38.04791609999999,145.3695539,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']","Shop 1/62/52 Old Princes Hwy, Beaconsfield"
2509,Prince Mark Hotel,ChIJDUBsRlIR1moR7WnSTWbnKug,-38.0006847,145.2341932,3.7,"['bar', 'point_of_interest', 'establishment']","28A Princes Hwy, Doveton"
2510,China Bar,ChIJEehv1VIX1moRgfiWOECMw70,-38.0171111,145.301,3.5,"['restaurant', 'food', 'point_of_interest', 'establishment']","Westfield Fountain Gate, 1009/352 Princes Hwy, Narre Warren"
2511,Switch Lifestyle Fountain Gate,ChIJ4_3-eLIQ1moRvmn_PF_DF2I,-38.018366,145.302061,3.5,"['restaurant', 'meal_delivery', 'meal_takeaway', 'bar', 'food', 'point_of_interest', 'establishment']","Westfield Fountain Gate 1125, 352 Princes Hwy, Narre Warren"
2512,Row Your Boat Fish Bar,ChIJsbFr3YgZ1moRTIirHKTsM9Y,-38.0314692,145.3453596,4.6,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","78 High St, Berwick"
2513,China Bar Noodle & Rice Bar,ChIJrQL7Yvc91moRkVbVvpiLRAM,-37.920869,145.2371097,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']","stud park shopping center, 1101/18 Stud Rd, Rowville"
2514,Pizza Strada and Bar,ChIJc_AeC_QV1moRUCkYmbSb_lA,-37.9506753,145.2196673,4.9,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","3a/46-64 Outlook Dr, Dandenong North"
2515,SpudBAR,ChIJjbqQ8U0X1moRoykE48IX12s,-38.0167121,145.3029411,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']","25-55 Overland Dr, Narre Warren"
2516,China Bar Restaurant,ChIJi5rLD28Q1moRW9WSdrMA9Ng,-38.0680723,145.2999032,3.2,"['restaurant', 'food', 'point_of_interest', 'establishment']","400 Cranbourne Rd, Narre Warren South"
2517,Indian Restaurant | Masala Bar and Grill | Berwick,ChIJu2k8CgIb1moRm0ssGpxzpfQ,-38.0571837,145.3379827,4.0,"['restaurant', 'meal_takeaway', 'food', 'point_of_interest', 'establishment']","260 Clyde Rd, Berwick"
2518,Graziers Grill House at The Stamford,ChIJ_a0x9gMW1moRJL4RD2Xs3-U,-37.9268502,145.2322114,3.9,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']","Cnr Stud Rd &, Wellington Rd, Rowville"
2519,Mama's BBQ Chicken & Salad Bar,ChIJ5-2gIwcX1moR2-an7n3bTOE,-37.97657590000001,145.275508,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']","51/61 Heatherton Rd, Endeavour Hills"
2520,THE STONEZ RESTAURANT,ChIJ_dh_jfk91moRa3IiP-iaqYc,-37.9193654,145.2354347,3.9,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']","1/1091 Stud Rd, Rowville"
2521,Grill'd Fountain Gate,ChIJGR4t06QQ1moRcpCUFdOCb5g,-38.0182174,145.3022734,4.4,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","Westfield Fountain Gate Shopping Centre, Magid Dr, Narre Warren"
2522,Berwick RSL,ChIJX1UBiIgZ1moRl0sCnI50WPY,-38.033172,145.346809,4.7,"['bar', 'point_of_interest', 'establishment']","17 Langmore Ln, Berwick"
2523,Heat Beads® BBQ Briquettes,ChIJOWS9-tIT1moRinvk-YTiGk8,-38.02727,145.214828,0.0,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","3 Cojo Pl, Dandenong South"
2524,Masala Bar & Grill,ChIJ21vU4mob1moRZSAEzGo15GI,-38.0571116,145.3381314,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","260 Clyde Rd, Berwick"
2525,YouTech Solutions,ChIJGwYGXBAR1moR0VW2wce2E4w,-38.031157,145.257319,0.0,"['bar', 'point_of_interest', 'establishment']","88 Somerville Rd, Hampton Park"
2526,81 Restaurant & Bar Berwick,ChIJXdi__oUZ1moR8pf9v62XAf0,-38.0310985,145.3477554,4.1,"['restaurant', 'bar', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']","81 High St, Berwick"
2527,The Public's Corner,ChIJ4wwdYggU1moRCVPtyOgrwgc,-37.9884123,145.2140564,4.2,"['restaurant', 'cafe', 'bar', 'food', 'point_of_interest', 'store', 'establishment']","1/225 Lonsdale St, Dandenong"
2528,Beletti Restaurant Cafe Bar,ChIJSQKFBggU1moRy2df9TwpRV4,-37.9904375,145.2142831,4.3,"['meal_takeaway', 'cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","159/161 Lonsdale St, Dandenong"
2529,Sandros Cafe and Restaurant Bar,ChIJZ4EOvIgZ1moRm1xyETJkMFQ,-38.0317313,145.3469043,4.4,"['restaurant', 'cafe', 'bar', 'food', 'point_of_interest', 'store', 'establishment']","104 High St, Berwick"
2530,Hallam Hotel,ChIJ9QdszSsX1moRdOsCXCubAGk,-38.006879,145.2728341,4.0,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","241-245 Princes Hwy, Hallam"
2531,The Sporting Globe Bar & Grill,ChIJmQIgd00X1moR7hJsZpC9SbM,-38.01844699999999,145.302538,4.2,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","WESTFIELD FOUNTAIN GATE, Overland Dr, Narre Warren"
2532,Cafe Cibo Bar,ChIJJSXvEYsO1moRO9O1mEOCX1E,-38.1158735,145.2405539,4.3,"['restaurant', 'meal_takeaway', 'cafe', 'bar', 'food', 'point_of_interest', 'store', 'establishment']","85 Everlasting Blvd, Cranbourne West"
2533,Berwick Inn Hotel,ChIJ_cg_O4kZ1moR_za1noQAB6Y,-38.03073,145.3448087,3.9,"['bar', 'point_of_interest', 'establishment']","1 High St, Berwick"
2534,Zagame's Berwick Hotel,ChIJ71j2l0Ia1moR1n3WQUOMmhQ,-38.0588472,145.3373861,3.8,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","288-296 Clyde Rd, Berwick"
2535,Betty Boop Charcoal Grill,ChIJu2sbrAgU1moRVpJZ0XhG0D0,-37.9863125,145.2150297,0.0,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","236 Lonsdale St, Dandenong"
2536,Castello's Players Hotel,ChIJxx0CzwgU1moRtR_EpBMSXtA,-37.986275,145.212991,3.7,"['lodging', 'bar', 'point_of_interest', 'establishment']","1-5 Scott St, Dandenong"
2537,Urban Reserve,ChIJTR2puV4Z1moRERirGk20JA4,-38.0313751,145.3450582,0.0,"['bar', 'point_of_interest', 'establishment']","68 High St, Berwick"
2538,Trios Sports Club,ChIJpRd2-64P1moRNjJXWrrA53k,-38.1163924,145.2796358,3.9,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","30 Grant St, Cranbourne"
2539,Dunya Entertainment,ChIJC9Osd2cR1moRqGSfXn684T4,-38.0167221,145.2341402,4.2,"['night_club', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","2-4 Round Tower Rd, Dandenong South"
2540,Marina Shisha Lounge & Cafe,ChIJc4ak9ggU1moRiemN3RpOShA,-37.987995,145.213114,4.3,"['night_club', 'cafe', 'bar', 'food', 'point_of_interest', 'store', 'establishment']","61 Walker St, Dandenong"
2541,Sands Tavern,ChIJJVWpo1cM1moR-eId46LomUg,-38.1005556,145.1838889,3.8,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","71 Hall Rd, Carrum Downs"
2542,Bottlemart Express - 88 Bottleshop,ChIJPWJ49hAR1moRnqpVRfXs8gU,-38.03102,145.25734,4.7,"['bar', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']","88 Somerville Rd, Hampton Park"
2543,Hampton Park Tavern,ChIJ7YYi9xwR1moRsomphgljS8Q,-38.0346273,145.2668773,4.1,"['bar', 'point_of_interest', 'establishment']","71 Hallam Rd, Hampton Park"
2544,Amstel Club,ChIJgVq_oFkO1moRQF4wBXZWBA8,-38.1111101,145.2580893,4.0,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","1000 Cranbourne-Frankston Rd, Cranbourne"
2545,Sahara Lounge And Shisha Cafe,ChIJN0hA4bEQ1moRL2MSv1FEUaw,-38.026215,145.303047,4.2,"['night_club', 'bar', 'point_of_interest', 'establishment']","11/3 Webb St, Narre Warren"
2546,Castello's Dandenong Hotel,ChIJuWz7cggU1moRFAIb9lksh1E,-37.9893897,145.2141668,3.1,"['lodging', 'bar', 'point_of_interest', 'establishment']","193 Lonsdale St, Dandenong"
2547,The Central Hotel,ChIJZ54NrNcb1moRsfmX67mZ5aQ,-38.0442556,145.3672972,3.9,"['bar', 'point_of_interest', 'establishment']","1 Old, Princes Hwy, Beaconsfield"
2548,Beretta's Langwarrin Hotel,ChIJ2zrZECQL1moRRtPN2usR80I,-38.1519463,145.1950144,3.9,"['bar', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","220 Cranbourne-Frankston Rd, Langwarrin"
2549,Fountain Gate Hotel,ChIJ3ceKek0X1moR-wyXQQG6Yd8,-38.018661,145.30271,3.9,"['bar', 'point_of_interest', 'establishment']","Fountain Gate Shopping Centre, Overland Dr, Narre Warren"
2550,The Workers Club · Dandenong,ChIJA-WEcKoW1moRCsg0gdNItvI,-37.9914852,145.2262304,3.9,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","52-70 Wedge St, Dandenong"
2551,Prince Mark Hotel,ChIJDUBsRlIR1moR7WnSTWbnKug,-38.0006847,145.2341932,3.7,"['bar', 'point_of_interest', 'establishment']","28A Princes Hwy, Doveton"
2552,The Main Cafe Bar & Restaurant,ChIJwR-Z74UZ1moRNeTWKxT32gk,-38.0303869,145.3482655,4.1,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","1/4-6 Wheeler St, Berwick"
2553,UBE Bar & Eatery,ChIJy9BjUtcb1moRUZI49soXLc8,-38.04791609999999,145.3695539,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']","Shop 1/62/52 Old Princes Hwy, Beaconsfield"
2554,China Bar,ChIJEehv1VIX1moRgfiWOECMw70,-38.0171111,145.301,3.5,"['restaurant', 'food', 'point_of_interest', 'establishment']","Westfield Fountain Gate, 1009/352 Princes Hwy, Narre Warren"
2555,Switch Lifestyle Fountain Gate,ChIJ4_3-eLIQ1moRvmn_PF_DF2I,-38.018366,145.302061,3.5,"['restaurant', 'meal_delivery', 'meal_takeaway', 'bar', 'food', 'point_of_interest', 'establishment']","Westfield Fountain Gate 1125, 352 Princes Hwy, Narre Warren"
2556,Row Your Boat Fish Bar,ChIJsbFr3YgZ1moRTIirHKTsM9Y,-38.0314692,145.3453596,4.6,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","78 High St, Berwick"
2557,BoJaK Brewing,ChIJpdGx4i4V1moRqtVF0w_CYmo,-37.985125,145.200203,4.8,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","5 Bennet St, Dandenong"
2558,The Sands Hotel,ChIJq6pqpVcM1moRY_KoUfppr0I,-38.1002348,145.1840933,4.0,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","71 Hall Rd, Carrum Downs"
2559,The Amazing Grace,ChIJl3jNgMcP1moR9tLZN7oiwHE,-38.1075217,145.2836067,4.1,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']","150-156 S Gippsland Hwy, Cranbourne"
2560,The Groove Train Cranbourne,ChIJ-5P7C6UR1moR2I_7IWvsw_k,-38.1089522,145.2822779,3.9,"['restaurant', 'meal_takeaway', 'bar', 'food', 'point_of_interest', 'store', 'establishment']","Shop 120 (Opposite Coles), Cranbourne Park Shopping Centre, 125 High St, Cranbourne"
2561,SpudBAR,ChIJjbqQ8U0X1moRoykE48IX12s,-38.0167121,145.3029411,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']","25-55 Overland Dr, Narre Warren"
2562,China Bar Restaurant,ChIJi5rLD28Q1moRW9WSdrMA9Ng,-38.0680723,145.2999032,3.2,"['restaurant', 'food', 'point_of_interest', 'establishment']","400 Cranbourne Rd, Narre Warren South"
2563,Han's Sushi Bar,ChIJ57J8ZeQR1moRxBweonTNNOs,-38.0816447,145.2780337,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']","Shop 11C Thompson Parkway Shopping Centre, 1085 S Gippsland Hwy, Cranbourne North"
2564,Indian Restaurant | Masala Bar and Grill | Berwick,ChIJu2k8CgIb1moRm0ssGpxzpfQ,-38.0571837,145.3379827,4.0,"['restaurant', 'meal_takeaway', 'food', 'point_of_interest', 'establishment']","260 Clyde Rd, Berwick"
2565,Grill'd Fountain Gate,ChIJGR4t06QQ1moRcpCUFdOCb5g,-38.0182174,145.3022734,4.4,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","Westfield Fountain Gate Shopping Centre, Magid Dr, Narre Warren"
2566,Soya Noodle & Sushi Bar,ChIJ5a1Wy-UZ1moRVxIgi-X30fA,-38.0140682,145.3231523,3.6,"['restaurant', 'food', 'point_of_interest', 'establishment']","215-225 Parkhill Dr, Berwick"
2567,Mr Rawat Bar And Restaurant,ChIJ52FcUnEP1moRkZx8-v8A06Y,-38.0915526,145.2554133,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","Unit 5/1-3 Universal Way, Cranbourne West"
2568,Berwick RSL,ChIJX1UBiIgZ1moRl0sCnI50WPY,-38.033172,145.346809,4.7,"['bar', 'point_of_interest', 'establishment']","17 Langmore Ln, Berwick"
2569,Heat Beads® BBQ Briquettes,ChIJOWS9-tIT1moRinvk-YTiGk8,-38.02727,145.214828,0.0,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","3 Cojo Pl, Dandenong South"
2570,The Settlement at Cranbourne,ChIJB1ag09oP1moRZ0bJ7v__QCs,-38.0975,145.2841667,3.9,"['cafe', 'lodging', 'bar', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","S Gippsland Hwy & Camms Rd, Cranbourne"
2571,Masala Bar & Grill,ChIJ21vU4mob1moRZSAEzGo15GI,-38.0571116,145.3381314,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","260 Clyde Rd, Berwick"
2572,Kelly's Hotel,ChIJQ6cvj7kP1moRwx30tC6gz5k,-38.1116119,145.283329,4.3,"['meal_takeaway', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","38/56 High St, Cranbourne"
2573,YouTech Solutions,ChIJGwYGXBAR1moR0VW2wce2E4w,-38.031157,145.257319,0.0,"['bar', 'point_of_interest', 'establishment']","88 Somerville Rd, Hampton Park"
2574,The Mexican House,ChIJp6g8oYkZ1moRUwAxzTZQzwU,-38.0324054,145.3436924,3.4,"['meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","11 Clyde Rd, Berwick"
2575,Crust Pizza Lyndhurst,ChIJKXMlQq0P1moRuqIrpDcc3YE,-38.0777225,145.2501617,4.3,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","Shop G01, Marriott Waters Shopping Center, 945 Thompsons Rd, Lyndhurst"
2576,O.MY,ChIJ3TxkI9cb1moRsd5LBbp2n6s,-38.046068,145.3672205,4.9,"['restaurant', 'food', 'point_of_interest', 'establishment']","19-21 Woods St, Beaconsfield"
2577,Theobroma Chocolate Lounge,ChIJ656qL1IX1moR5PFU59UHbLw,-38.0174327,145.3055214,3.6,"['night_club', 'cafe', 'bar', 'food', 'point_of_interest', 'store', 'establishment']","352 Overland Dr, Narre Warren"
